"","Soil","Microsite","Temperature","Resp","COU","NAM","Lat_decimal","Long_decimal","ELE_1","MAT","RAI","SAC","CLC","SIC","pH","SOC","CFE","SIR","BACT_qPCR"
"627",105,0,30,4.818021747,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,49.15691463,5.893294067,44.9497913,5.238,0.729855028,682.9,3.960526,NA
"628",105,1,10,3.05372838,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,64.90836832,2.076818618,33.01481306,5.34,0.719647511,713.8,3.295808,NA
"629",105,1,20,3.458390226,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,64.90836832,2.076818618,33.01481306,5.34,0.719647511,713.8,3.295808,NA
"630",105,1,30,4.943381317,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,64.90836832,2.076818618,33.01481306,5.34,0.719647511,713.8,3.295808,NA
"631",106,0,10,2.555991415,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,92.04545455,4.545454545,3.409090909,6.36,0.243808452,214.1,3.317265,NA
"632",106,0,20,3.774973385,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,92.04545455,4.545454545,3.409090909,6.36,0.243808452,214.1,3.317265,NA
"633",106,0,30,3.536186702,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,92.04545455,4.545454545,3.409090909,6.36,0.243808452,214.1,3.317265,NA
"634",106,1,10,2.346291328,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,95.27410208,3.192606595,1.533291325,6.197255198,0.139412244,458.6,2.467294,NA
"635",106,1,20,3.196852445,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,95.27410208,3.192606595,1.533291325,6.197255198,0.139412244,458.6,2.467294,NA
"636",106,1,30,3.272896999,"Botswana","Khawa",-26.786278,21.312806,907,19.8,198,95.27410208,3.192606595,1.533291325,6.197255198,0.139412244,458.6,2.467294,NA
"637",107,0,10,2.70412025,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,94.50549451,4.395604396,1.098901099,5.832,0.507167786,458.3,3.551858,NA
"638",107,0,20,3.511647525,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,94.50549451,4.395604396,1.098901099,5.832,0.507167786,458.3,3.551858,NA
"639",107,0,30,3.168461448,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,94.50549451,4.395604396,1.098901099,5.832,0.507167786,458.3,3.551858,NA
"640",107,1,10,2.557678318,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,95.07239157,2.898776356,2.028832078,5.99811583,0.200167309,403.7,3.574783,NA
"641",107,1,20,3.565216081,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,95.07239157,2.898776356,2.028832078,5.99811583,0.200167309,403.7,3.574783,NA
"642",107,1,30,2.776795999,"Botswana","Middlepits",-26.396669,22.081829,965,19.7,254,95.07239157,2.898776356,2.028832078,5.99811583,0.200167309,403.7,3.574783,NA
"643",108,0,10,2.574796401,"Botswana","Werda",-25.200096,22.931042,1028,20,317,95.65217391,3.260869565,1.086956522,6.492,0.470609541,403.4,3.214258,NA
"644",108,0,20,3.110750709,"Botswana","Werda",-25.200096,22.931042,1028,20,317,95.65217391,3.260869565,1.086956522,6.492,0.470609541,403.4,3.214258,NA
"645",108,0,30,3.524420885,"Botswana","Werda",-25.200096,22.931042,1028,20,317,95.65217391,3.260869565,1.086956522,6.492,0.470609541,403.4,3.214258,NA
"646",108,1,10,2.579641071,"Botswana","Werda",-25.200096,22.931042,1028,20,317,91.82828962,3.636010268,4.535700114,5.981541636,0.162861063,138.4,3.653976,NA
"647",108,1,20,3.132715338,"Botswana","Werda",-25.200096,22.931042,1028,20,317,91.82828962,3.636010268,4.535700114,5.981541636,0.162861063,138.4,3.653976,NA
"648",108,1,30,2.845489783,"Botswana","Werda",-25.200096,22.931042,1028,20,317,91.82828962,3.636010268,4.535700114,5.981541636,0.162861063,138.4,3.653976,NA
"649",109,0,10,2.984202099,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,51.34777778,4.086666667,44.56555556,5.73,0.853479517,147.8,4.042698,NA
"650",109,0,20,4.518716474,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,51.34777778,4.086666667,44.56555556,5.73,0.853479517,147.8,4.042698,NA
"651",109,0,30,4.988375615,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,51.34777778,4.086666667,44.56555556,5.73,0.853479517,147.8,4.042698,NA
"652",109,1,10,4.209165492,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,50.18888889,4.498888889,45.31222222,5.452,2.111464465,155,5.209462,NA
"653",109,1,20,5.895138035,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,50.18888889,4.498888889,45.31222222,5.452,2.111464465,155,5.209462,NA
"654",109,1,30,14.30803787,"Ghana","Tolon",9.425314,-1.055547,166,28,1085,50.18888889,4.498888889,45.31222222,5.452,2.111464465,155,5.209462,NA
"655",110,0,10,3.139183172,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,65.87333333,3.557777778,30.56888889,5.194,0.706699497,347.3,3.432819,NA
"656",110,0,20,4.178728915,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,65.87333333,3.557777778,30.56888889,5.194,0.706699497,347.3,3.432819,NA
"657",110,0,30,6.51930912,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,65.87333333,3.557777778,30.56888889,5.194,0.706699497,347.3,3.432819,NA
"658",110,1,10,3.241890643,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,69.2444281,2.367647059,28.38792484,5.674198529,1.004476898,426.2,3.27645,NA
"659",110,1,20,3.899473437,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,69.2444281,2.367647059,28.38792484,5.674198529,1.004476898,426.2,3.27645,NA
"660",110,1,30,6.86160252,"Burkina Faso","Kouba",12.282892,-1.46284,316,28,787,69.2444281,2.367647059,28.38792484,5.674198529,1.004476898,426.2,3.27645,NA
